speaker,session,task,pitch_mean,pitch_std,pitch_kurt,pitch_skew,formant_1_mean,formant_1_std,formant_1_kurt,formant_1_skew,formant_2_mean,formant_2_std,formant_2_kurt,formant_2_skew,formant_3_mean,formant_3_std,formant_3_kurt,formant_3_skew
17,2,4,180.3519598,0.823688701,2.650002101,0.977141873,548.9601462,0.430415467,9.645343951,2.362489975,1646.098498,0.226548795,0.729634837,0.740579893,2755.699788,0.109229303,3.093338337,1.235582657
18,1,1,240.0085992,0.79657507,0.066198119,0.280054367,584.9881334,0.588001921,6.720938823,2.385891605,1885.172869,0.242491916,0.591813956,0.485452479,2872.260754,0.136991155,3.073932815,1.119749327
18,1,2,214.8086367,0.767027414,0.687986647,0.205501095,628.2045306,0.549512257,6.31358956,2.24106058,1920.015867,0.263995804,-0.085835812,0.348758707,2984.809907,0.12533207,3.704908805,0.073358586
18,1,3,224.9801723,0.848613451,0.115937445,0.334565649,599.3658707,0.582356522,7.2818531,2.48033451,1919.82719,0.243488787,0.434568842,0.462681558,2920.228751,0.124134907,3.972478497,1.200295873
18,1,4,221.2381252,0.697305495,2.238481502,0.692367462,598.3426602,0.58450696,3.514219336,1.797469651,1852.279857,0.239736923,-0.224565693,0.542015775,2863.311143,0.156754307,1.850967593,0.804502638
18,2,1,247.5235768,0.836148564,-0.766710845,0.082844394,565.3242103,0.567841198,9.044743652,2.67473047,1839.8376,0.229650755,1.029424737,0.581830934,2811.639943,0.136376206,3.810165043,1.430005484
18,2,2,212.987149,0.774085991,1.069355962,0.417720264,634.0765444,0.575294003,6.554656571,2.337797689,1897.258083,0.263394624,0.224663907,0.349695339,2915.140645,0.142652242,3.225739594,0.315482498
18,2,3,219.850501,0.733908449,-0.208045589,-0.097857605,584.89232,0.548053729,9.167355253,2.636534609,1888.007905,0.231882365,1.017769452,0.490551198,2838.041021,0.137388477,2.51146827,0.795483482
18,2,4,214.4160481,0.888173699,0.946640236,0.565943641,578.2854267,0.494567873,9.485525826,2.388511058,1737.617558,0.26737897,0.594712568,0.802358298,2897.700428,0.156623503,1.303771693,0.405349208
19,1,1,209.4265678,0.841790124,0.554293015,0.336959741,618.6304858,0.594028666,5.435826349,2.198997705,1833.162934,0.285385061,0.115496652,0.464226814,2929.071264,0.135939478,1.98010418,0.661804017
19,1,2,212.2270401,0.873353016,-0.260859921,0.20427468,595.1370044,0.548792804,5.14333681,2.038322191,1781.754084,0.280364346,0.155081682,0.369629877,2891.473707,0.136994823,2.735148043,0.13446291
19,1,3,195.4107713,0.766270249,0.225061504,0.023375842,600.025646,0.550678556,6.295936948,2.25402128,1748.047378,0.282165357,0.499097132,0.465837167,2846.718929,0.138129059,2.168916279,0.313660938
19,1,4,198.6062553,0.750548405,1.422889382,0.29297303,591.8045826,0.521594454,3.02677103,1.580676203,1749.498435,0.23444175,0.987637108,0.50774802,2853.106626,0.150960028,0.9366454,0.498618163
19,2,1,207.2670944,0.833475159,0.796445909,0.368948857,610.6569771,0.57289147,6.143052638,2.287015014,1804.960893,0.281136254,0.274803759,0.519166991,2908.242768,0.132873784,2.253219239,0.761929762
19,2,2,214.414732,0.928240201,-0.335826218,0.301328523,616.2902421,0.57711769,5.581999124,2.195216994,1819.979824,0.28278445,0.068662331,0.376837318,2918.669454,0.136697017,2.706291387,0.567947893
19,2,3,212.3738273,0.76842526,1.007975891,0.322390859,616.3483651,0.603888621,5.820093811,2.27829333,1806.246394,0.288911646,0.138663359,0.47998639,2911.358218,0.140835163,1.768113896,0.513134114
19,2,4,204.4723637,1.024339488,1.653412889,0.878077005,610.7794668,0.492672088,4.370197641,1.826558015,1752.187277,0.248537432,1.743181234,0.831397053,2915.367671,0.146480242,2.104920462,0.596985573
20,1,1,211.6863518,1.301833929,-0.610350464,0.806141903,627.8064989,0.546715787,8.306143124,2.603193585,1798.797812,0.30333259,-0.350659362,0.312625677,2826.388613,0.144739563,2.385296075,1.358026317
20,1,2,204.128205,1.01627119,-0.578537294,0.392364771,634.3480262,0.557238054,5.627191841,2.199352264,1843.500744,0.306800192,-0.600532728,0.100337526,2871.288603,0.137560438,2.409733678,1.241704632
20,1,3,207.2068745,1.38926468,-0.701101124,0.868274224,623.58669,0.495464888,8.95512625,2.597459616,1815.688311,0.284855602,-0.359480803,0.192312426,2819.875412,0.125666755,2.823762457,1.28603776
20,1,4,180.0331143,0.597836651,-0.876552362,-0.770295729,634.5865598,0.344483152,5.972592596,1.637192431,1651.102168,0.312185979,-0.725905282,0.387526476,2776.420832,0.11097575,5.353127261,1.966557897
20,2,1,195.9032427,1.100512807,-0.196103539,0.651633611,609.9102713,0.493643699,9.817335765,2.712154096,1787.056417,0.28998581,-0.160311678,0.394516155,2904.256687,0.121365074,3.00961937,1.318301589
20,2,2,198.7561936,1.014965251,0.241527007,0.568899803,603.5637505,0.513956469,8.833806457,2.620479546,1833.834998,0.289683962,-0.284288754,0.25163062,2920.137502,0.127785849,3.184792706,1.075384402
20,2,3,197.8906541,0.995141462,0.513107107,0.659323238,624.7960008,0.565894462,7.630239096,2.563174118,1848.065536,0.296399573,-0.35307329,0.267000741,2914.647744,0.133032694,2.723691294,1.40296903
20,2,4,203.8013168,0.781313885,1.156094851,0.50049014,590.2842247,0.443536531,7.471317533,2.271299203,1736.56252,0.288268985,-0.263732617,0.539392102,2840.29753,0.132642018,2.661588626,1.055471085
21,1,1,188.8651319,1.013387659,-0.584831198,0.420593136,543.5531281,0.619991597,7.394977964,2.455162227,1807.431854,0.23404128,1.108813317,0.566759734,2872.263356,0.132777597,2.875143721,0.895568943
21,1,2,172.2700047,1.191738925,0.127825467,0.776594133,574.0338242,0.618568344,5.491172581,2.108445695,1840.3787,0.261593321,0.438552041,0.460843651,2997.106367,0.125790134,3.42618484,0.864435384
21,1,3,167.20875,0.980067797,0.335941201,0.542570667,558.2693186,0.684378724,5.754292175,2.261891509,1811.887444,0.25079579,0.872664283,0.580483169,2893.871343,0.139785469,3.024272464,0.827918481
21,1,4,174.5733913,1.070305971,4.430083067,1.6354905,587.4394613,0.678368312,4.603571144,1.8594537,1767.036117,0.247841225,1.173369609,1.043188017,2887.354622,0.143684002,2.684398474,0.632563923
21,2,1,178.1444286,1.37923622,0.158147298,0.996556351,566.9515614,0.631094108,7.442731756,2.490852298,1833.344603,0.238566106,0.98248806,0.72523579,2949.180442,0.125457719,3.908013271,1.237767314
21,2,2,164.3343553,1.115622385,-0.160704992,0.620564144,581.3830611,0.648400218,4.92802448,2.062073502,1836.592826,0.266185282,0.50782571,0.590400018,3017.396152,0.126820246,3.268840829,1.083311104
21,2,3,163.7433192,1.155704057,0.874434985,0.821464562,619.512015,0.727495304,3.136990385,1.909848667,1909.814048,0.264112306,0.356889486,0.570926741,3000.525902,0.135873774,2.426261007,0.977110555
21,2,4,162.5381931,0.854088559,6.455522778,1.886318304,605.089439,0.677087775,3.378204635,1.650298412,1782.617924,0.267030173,0.456214564,0.948799062,2998.460624,0.142252786,2.53177695,0.599686772
22,1,1,114.2862199,1.412555862,18.81957425,3.247620917,628.798497,0.666779416,1.974223549,1.627957644,1742.770608,0.281569584,0.101272648,0.699536582,2782.17495,0.159869823,1.759994841,1.446982372
22,1,2,104.7827245,1.28730466,21.33132492,3.201126473,635.0424979,0.662983574,1.632996924,1.50005106,1781.290246,0.286145783,0.120109686,0.531663271,2836.886471,0.166795246,1.292355452,1.270532266
22,1,3,110.0870414,1.553764426,23.28192808,3.77394176,617.3209158,0.674715374,2.090454843,1.666580196,1730.819997,0.291229156,0.13271795,0.681759227,2789.935403,0.162091521,1.499840663,1.371638331
22,1,4,126.9565253,2.073379231,16.67135376,3.912942764,686.9850718,0.626472321,0.490085639,1.174380354,1723.382421,0.292549245,-0.469669453,0.745369542,2787.134318,0.213533328,0.016578138,1.093461043
22,2,1,111.0622143,1.32143548,18.58674359,2.956251493,585.5493807,0.6179811,3.831690742,1.951337921,1683.681517,0.268145884,0.817248151,0.859830442,2754.94693,0.142034973,2.724483823,1.521671467
22,2,2,104.7484623,1.330561153,9.219168393,1.805560915,571.9835483,0.573104367,5.063722439,2.138341485,1723.236402,0.241257899,0.789145736,0.540929431,2784.684311,0.15118054,1.3542756,0.915392088
22,2,3,104.8310191,1.306896453,16.97167961,2.425474308,579.7578092,0.632469557,4.065372237,2.038070341,1676.863887,0.267663424,0.81978966,0.863530399,2757.510286,0.141041707,2.778736754,1.538640315
22,2,4,86.73150076,1.747853254,33.49121264,3.667609804,609.7890571,0.606100998,1.228493651,1.368699679,1656.349954,0.234156867,0.794284895,1.008176586,2663.201992,0.190091479,1.919946429,1.628880328
23,1,1,168.6206459,1.347976746,1.090523002,1.053809719,606.9652795,0.593487285,5.520408075,2.29045667,1816.101829,0.262299163,0.141796158,0.441998426,2863.324209,0.137080137,3.208071021,1.584566401
23,1,2,151.4704843,0.892170151,0.012407196,0.383894282,613.4710578,0.647335704,3.105820629,1.768884283,1933.68645,0.255994209,-0.492935158,0.166364357,2914.465618,0.149204473,2.368104017,1.405129681
23,1,3,178.9648908,1.337356245,0.342988681,0.966054218,640.501738,0.632155148,3.507958162,1.913935166,1868.494886,0.268438759,-0.097724306,0.313398716,2917.833149,0.147171415,1.872029173,1.227231974
23,1,4,161.3679855,0.859992934,5.62259186,1.58598987,566.0392889,0.556387164,5.941614808,2.227434607,1751.185844,0.239363002,0.633852452,0.468009994,2809.064265,0.153391082,2.639295266,1.257364212
23,2,1,164.8459382,1.02038297,0.266081014,0.582833575,603.145822,0.604673108,6.07827895,2.371716489,1836.879205,0.256511359,0.044826769,0.403836318,2850.914001,0.128197073,3.230447286,1.442359634
23,2,2,162.5518483,0.926421767,-1.164109416,0.238853573,603.0157024,0.634269103,3.740170495,1.919429702,1909.149217,0.240274319,-0.275235006,0.178520956,2827.48011,0.141311089,2.334440502,1.36482297
23,2,3,150.8470182,1.036174186,-0.459122995,0.499024905,627.0245339,0.645438843,3.340506226,1.861145366,1881.676172,0.257996303,-0.311595915,0.253811903,2879.622395,0.143547173,2.140807081,1.314889411
23,2,4,151.7295494,0.919826382,5.046739607,1.372652676,576.2358591,0.551785286,7.259116412,2.420104829,1727.018407,0.24454706,0.528010796,0.541261583,2762.66627,0.153602781,3.822714993,1.604361668
24,1,1,104.2302142,1.01541298,10.94168316,1.724539129,647.1923069,0.672192927,2.316043638,1.710678632,1794.334942,0.256350968,0.076288314,0.408489424,2738.561702,0.153399719,3.13253965,1.724124681
24,1,2,95.60078358,1.024429948,15.57383508,1.965030057,653.9071637,0.679462561,1.741780815,1.500025418,1819.672384,0.272174123,-0.069456905,0.368400514,2833.081857,0.163012357,1.644608445,1.268681222
24,1,3,97.57434498,1.01533146,21.05457203,2.759764415,655.9102544,0.651981955,2.251632654,1.650525435,1765.481286,0.259032702,0.135346606,0.467093352,2730.436715,0.148228891,3.495121305,1.761631621
24,1,4,139.431501,1.45600714,6.546126036,2.633998815,620.609456,0.593245951,2.719349725,1.676896941,1686.690516,0.24358819,0.253707235,0.750014522,2734.442246,0.173963563,1.93298952,1.364103782
24,2,1,97.33553495,0.976445919,14.231026,1.932569028,656.8079219,0.661559901,1.784213986,1.537815187,1776.520214,0.257685191,-0.02041886,0.445629147,2739.226008,0.169798275,1.811237474,1.401454101
24,2,2,93.32343683,1.029053678,22.96780362,2.711381,673.7178102,0.681531545,1.116751972,1.348584373,1821.325918,0.272660523,-0.226181426,0.398017299,2829.156639,0.180427033,1.232391144,1.067043511
24,2,3,94.32596358,1.040767322,18.04096065,2.37192833,667.2757071,0.686861524,1.35318928,1.443775509,1825.146379,0.252004443,-0.028985237,0.288963527,2765.496516,0.172930703,1.404487441,1.274431755
24,2,4,91.2743219,0.929120515,33.43766776,4.380270757,690.2914764,0.645004073,0.998584906,1.190479149,1749.497846,0.253928082,-0.008994308,0.777122804,2798.220841,0.205984471,0.331779145,0.509453452
25,1,1,122.7292535,1.543663095,13.87807668,2.50638999,584.1835177,0.609176273,5.268717337,2.271599032,1680.059983,0.267638689,0.967621882,0.787849853,2677.672541,0.158874565,2.22244279,1.33890857
25,1,2,121.6652096,1.231881911,7.200056304,1.54093008,547.4178711,0.628842885,5.648608338,2.29721459,1742.790374,0.274675325,-0.045707324,0.241672847,2694.184039,0.160271356,1.972504907,1.115010862
25,1,3,122.7918055,1.063812436,9.434644793,1.661633537,572.8053974,0.615890375,5.193114777,2.224261401,1699.878015,0.274582243,0.081171659,0.40301585,2627.499226,0.148031785,3.013369408,1.535983722
25,1,4,129.5103677,1.355777179,11.75001944,2.367009812,573.144811,0.677315029,4.084982955,1.892374493,1634.570243,0.260814621,1.300817822,1.302125696,2590.504209,0.189991086,1.809050383,1.323203681
25,2,1,122.1377602,1.221687083,5.409724992,1.277280795,584.3682587,0.672215796,4.493260659,2.244608683,1728.627176,0.269604486,0.733379185,0.670858316,2719.098134,0.161514995,2.028029069,1.245556988
25,2,2,118.5110312,1.126993583,6.111848998,1.255308912,557.3092553,0.668315862,4.873390938,2.235610455,1798.190065,0.264227691,0.160370127,0.288121021,2751.454346,0.16628308,2.334488356,1.245640244
25,2,3,123.5009984,1.074254358,6.628907419,1.296108709,592.6666962,0.645689493,5.088865834,2.270380669,1729.001013,0.266749759,0.634712855,0.551987207,2664.561501,0.165793858,2.474778196,1.427718217
25,2,4,129.469444,1.394497394,11.63910887,2.615490958,546.1544669,0.441253814,7.66100246,2.092027581,1544.112403,0.271053032,1.138818515,1.067395455,2721.875845,0.13897406,3.953113479,1.633947158
26,1,1,117.119035,0.862465704,7.810267488,1.079148903,570.6648576,0.590438925,5.220641064,2.223289679,1592.960481,0.286500487,1.095988281,0.89430308,2630.723037,0.163588838,1.681120482,1.24125095
26,1,2,139.2178994,0.957460007,6.919796201,1.512788524,560.907055,0.615600711,4.142340475,2.031286763,1636.270038,0.291613284,0.287366149,0.591941144,2667.887458,0.169147251,1.74085127,1.283614996
26,1,3,118.0986998,0.824962367,12.57683284,1.792049431,563.0791209,0.629068133,4.849301244,2.17410587,1602.678127,0.300472813,0.361844087,0.613729219,2650.48192,0.16298161,1.128762376,1.093942005
26,1,4,118.6794318,0.852907973,12.01316433,1.61567729,527.832462,0.5760142,4.021747964,1.923908523,1566.15817,0.275203993,0.26021896,0.507735559,2654.524014,0.167991095,0.826761764,1.045006422
26,2,1,121.4371574,0.857938262,9.984517762,1.435184643,555.667015,0.595501991,5.925700975,2.33592868,1601.494828,0.274396569,1.07188145,0.844003754,2607.373711,0.163356183,1.934196593,1.366008635
26,2,2,129.9170671,1.178534761,6.601532884,1.51621939,565.9759822,0.579963312,5.347569066,2.185580054,1646.701425,0.280662435,0.475004421,0.529867892,2670.30272,0.161518688,2.858924107,1.59002015
26,2,3,118.4756526,0.757819223,7.217769109,0.79058508,548.7321019,0.561864141,6.564459122,2.36995114,1543.967295,0.291150813,0.757333055,0.785770526,2618.375242,0.163366882,1.8287997,1.303201091
26,2,4,128.4137361,0.987713719,12.19109124,2.634071609,536.318331,0.61258997,4.054693967,1.967541665,1539.081541,0.26202111,0.534548035,0.923919663,2557.546893,0.170823636,3.331873827,1.706251111
27,1,1,120.4389795,1.509716439,16.05851883,2.9875851,637.2072256,0.66314153,1.275675419,1.425969817,1731.669603,0.294127719,-0.146264368,0.554411299,2787.890171,0.179738775,0.820322579,1.17200681
27,1,2,122.6224957,1.166870977,11.89466084,2.260763351,589.1387338,0.654061896,4.140902667,2.000510973,1701.685955,0.294360827,0.023051837,0.319824257,2689.202775,0.187604726,1.212000633,1.397359594
27,1,3,137.0780238,1.496137626,12.08705344,2.88976999,673.8241087,0.658939288,0.618064828,1.227690934,1751.534489,0.306653375,-0.439418302,0.352295972,2789.621191,0.18962359,0.944243208,1.211516334
27,1,4,127.6970841,1.303395218,12.25900514,2.88328338,620.8656961,0.578062224,1.423261823,1.412299687,1647.254779,0.287468462,-0.093045231,0.787871809,2715.268325,0.20488265,1.846998759,1.56241155
27,2,1,116.9464956,1.134196337,13.3840937,2.353266686,613.5562112,0.680976055,2.639073807,1.744613287,1719.194017,0.313389643,0.27995761,0.773858053,2905.924887,0.157783473,0.196209893,0.696708732
27,2,2,117.0958169,1.154086341,-0.974213959,0.453601746,596.9530995,0.696635855,3.246775282,1.886008845,1735.188046,0.291256728,0.154393867,0.499797358,2823.210419,0.173165254,0.429232208,0.965154851
27,2,3,122.9472607,1.226689197,8.544177449,1.809077637,642.9970196,0.658254445,1.625987123,1.536994429,1730.930409,0.322539572,-0.133044787,0.539971065,2940.031931,0.15458661,0.048256132,0.576792262
27,2,4,130.3466457,1.351729592,12.61047283,3.040192696,623.261616,0.632664568,1.883461363,1.585559234,1683.372339,0.286836972,0.108034948,0.867134958,2902.011406,0.170205657,-0.334270195,0.394804894
28,1,1,109.823028,1.133159711,1.03700024,0.575573898,559.6558994,0.649705999,4.680749534,2.160008371,1692.111402,0.244820361,1.05673404,0.851714716,2652.562254,0.173770922,1.393792445,1.349164556
28,1,2,115.2378481,0.909426557,9.177939176,1.303286657,573.5303008,0.729244817,3.037149754,1.864627692,1729.144327,0.271545068,0.66989038,0.707797449,2726.352702,0.183866228,1.138977265,1.324562716
28,1,3,110.1966235,0.862539071,15.61195003,2.078300034,577.1540096,0.711103562,3.221562399,1.967733324,1715.982037,0.2601753,1.381409875,1.04440466,2669.490942,0.185344316,0.914726852,1.171843873
28,1,4,124.3666066,1.089483004,12.46772897,2.953464135,581.242247,0.695746749,2.356238306,1.667746869,1660.819327,0.247136664,1.008479809,1.197446897,2678.442144,0.188080024,1.16555752,1.285458177
28,2,1,120.845637,1.05736042,8.302168103,1.544653397,505.1250894,0.595548391,11.05065948,3.144424428,1622.02013,0.2544783,1.024908642,0.79813418,2680.966619,0.150916738,1.860643494,1.355143157
28,2,2,118.4893177,0.978830023,7.618831275,1.351227164,519.9988632,0.616192066,8.499389788,2.767530862,1672.699607,0.265663033,0.679346667,0.711811377,2710.009394,0.16465679,1.786198735,1.395909688
28,2,3,118.3539409,1.092595432,16.26136177,2.755021632,526.4178628,0.576294994,10.38858232,2.984923483,1635.237434,0.254980257,1.548411282,0.94056151,2660.621956,0.156418662,1.96817641,1.40637509
28,2,4,154.6884309,1.444178383,7.565789922,2.609458105,528.8218896,0.474786394,9.74300217,2.821224289,1576.942135,0.252781929,0.500440032,0.871087679,2662.080178,0.148754474,2.72655465,1.427232342
29,1,1,113.7003968,1.034609893,5.5517386,0.969148418,658.6600598,0.673530529,0.908893104,1.372163135,1719.369132,0.291798091,0.404037135,0.70716084,2789.384758,0.192879561,0.023152065,0.86976432
29,1,2,125.6000931,0.979385358,9.627163013,1.745132243,645.2226043,0.650403417,1.74161402,1.549806096,1722.8974,0.285887259,0.655516249,0.61448338,2747.461999,0.186966094,0.54282391,1.071101751
29,1,3,117.9311942,1.119405505,10.75988576,1.830203854,641.2304136,0.662844335,1.547899538,1.554371349,1676.108397,0.285234711,0.615209494,0.790559739,2714.443866,0.194447213,0.585617454,1.060906427
29,1,4,110.1557869,0.725118451,9.678074759,0.719249688,577.4301223,0.578463525,3.579949682,1.78267122,1555.725845,0.261572282,0.62942677,1.109867863,2621.869592,0.161942857,2.403330352,1.38951881
29,2,1,118.166193,1.035185672,3.289117596,0.712090969,617.1936737,0.672394696,1.767496307,1.604799784,1673.86771,0.262273422,0.935130132,0.724867601,2666.206088,0.199074656,0.401186062,1.132274447
29,2,2,123.5181105,1.19001579,-1.700125909,0.416416134,610.0123824,0.668204383,1.960420816,1.615788004,1698.863766,0.262341545,0.732367216,0.464350207,2645.648293,0.19492814,0.787655734,1.190897677
29,2,3,123.8547803,1.181366787,11.2463599,2.182794298,638.0843238,0.652215893,1.331462947,1.532272214,1626.657064,0.278314892,0.775662199,0.75840597,2627.436317,0.199042728,0.605955551,1.116669575
29,2,4,110.3714955,1.302748773,8.657100308,1.699704199,588.8144809,0.54393161,4.585276933,1.888869543,1578.905473,0.247526173,-0.210027653,0.65215656,2582.281165,0.176090445,2.273169257,1.53208163
30,1,1,105.2733444,0.857883574,13.05093067,1.674671735,518.4226083,0.641289035,6.965344367,2.590665127,1599.112045,0.314047764,-0.011294277,0.526587645,2742.176103,0.175907426,1.268547039,1.227812226
30,1,2,98.77445565,0.693159176,6.667600044,0.187282008,584.7112279,0.692027904,2.526685924,1.790701183,1718.654617,0.298617517,0.706020263,0.664943131,2865.533818,0.181589309,0.499142996,0.929609304
30,1,3,97.05785258,0.95965972,19.1367343,2.150348724,549.8672456,0.671825863,5.462719176,2.382218818,1713.519779,0.28749915,-0.216422397,0.260142037,2778.377659,0.182454946,1.087964702,1.204810016
30,1,4,105.2727327,1.141683267,20.01401453,3.564651654,618.0934212,0.500898451,2.641304834,1.485719952,1543.647216,0.29838964,0.974699375,1.101597486,2825.60874,0.162084027,1.815306451,1.429261352
30,2,1,105.8688515,1.281283103,4.670247506,1.205521024,566.2975695,0.669736415,2.93421977,1.879353972,1626.031381,0.303767448,0.194399779,0.707956768,2767.061613,0.174567093,1.519661483,1.274882119
30,2,2,105.1982583,0.879337602,21.55929,3.187263361,577.6540933,0.745712795,1.517221873,1.565686534,1712.58707,0.313168525,0.309251552,0.704109093,2819.334637,0.191519707,0.926929634,1.220645505
30,2,3,92.82845014,0.949213778,25.09388065,3.107639749,606.4437906,0.680262604,1.201951237,1.465987784,1676.66205,0.310536251,-0.186371072,0.622627145,2830.794591,0.180593533,1.107512307,1.246637991
30,2,4,92.63331346,0.993144135,16.99022009,2.125729792,661.1079915,0.532061371,1.163099577,1.153091755,1544.900805,0.344472611,-0.319753999,0.951623946,2863.951122,0.184848855,0.838745276,1.222750391
31,1,1,175.0900655,0.915284867,0.852951359,0.524815287,615.2417569,0.599614664,6.657112657,2.361737379,1873.887273,0.231440953,0.614992323,0.40335997,2788.45885,0.1431995,3.377883495,1.42304895
31,1,2,190.0150207,1.097907305,-1.561571524,0.353613329,619.624851,0.584790544,4.717010822,1.917339687,1838.340377,0.249803904,0.037995289,0.234461428,2744.696343,0.155536254,2.641603793,1.143469024
31,1,3,192.7873943,0.889255773,-0.361182254,0.284188316,627.5302991,0.566218764,5.070523617,1.99300131,1836.442297,0.24676277,0.336743019,0.466729612,2779.412545,0.14490813,3.206199441,1.405391407
31,1,4,214.7428503,0.670393366,2.322527685,0.709898648,605.1775246,0.546198685,4.798307304,1.904006594,1725.45112,0.228449457,1.120674727,0.798857764,2654.671567,0.14676085,2.665286429,1.040322059
31,2,1,169.8730347,1.036791574,-0.497262502,0.491757155,618.5957526,0.574943597,5.868606783,2.128061711,1839.295357,0.236858527,0.655946444,0.407481367,2741.57963,0.15091627,2.700326957,1.206429222
31,2,2,181.2194662,0.998406931,-0.556285211,0.432611025,597.9114783,0.572322768,5.816533163,2.018231116,1859.680685,0.236259067,0.46840343,0.140920234,2730.192055,0.149686212,2.947979412,0.870498002
31,2,3,170.4720419,0.994284242,0.912695128,0.71702847,631.7181381,0.571390761,5.725290583,2.109234029,1798.030569,0.246498869,0.766442636,0.439054692,2721.95888,0.149956133,3.40025966,0.950411929
31,2,4,187.8171454,1.006426213,2.250480474,1.266709183,575.9908354,0.489222484,3.076629095,1.356832954,1716.754747,0.218902616,0.686886166,0.552944737,2674.429014,0.116431461,3.540143893,0.646500628
32,1,1,91.01374388,1.193484625,17.0836372,2.002147935,680.742238,0.626541485,1.695179377,1.410900414,1759.654504,0.276304388,-0.161529434,0.456627081,2852.901197,0.173158266,0.201088196,0.797443635
32,1,2,99.50385337,1.082146439,6.673051594,1.099770718,644.2276525,0.682229385,1.46487852,1.419627972,1752.928407,0.284205489,-0.175839273,0.563725089,2844.877369,0.166821483,0.403891517,1.036183473
32,1,3,108.4804841,1.069220852,14.47974027,2.169430007,627.9978315,0.648854639,2.71052672,1.747424103,1631.681163,0.282358466,0.368027687,0.788558494,2649.289031,0.179675803,1.22540741,1.311280518
32,1,4,132.9776888,1.467383697,12.19056708,3.090815206,616.8748528,0.576246773,2.938567512,1.753873096,1581.22555,0.262316236,1.793021716,1.119447328,2663.512208,0.178556634,1.969023579,1.390089797
32,2,1,100.034777,0.946305378,6.38845191,0.805666686,655.3957714,0.671926744,2.045631036,1.540535693,1813.536818,0.270208773,-0.158960019,0.45198482,2899.618722,0.169240544,0.286318821,0.786079258
32,2,2,108.5130284,1.057979334,14.63756714,2.217808906,630.4159982,0.692312679,1.780107019,1.549220327,1771.900336,0.276447381,0.072198217,0.567743218,2860.935432,0.165122721,0.854879202,1.082690202
32,2,3,105.811764,0.992522292,11.02289232,1.393292744,691.1193591,0.630506092,1.329085443,1.341010865,1800.911483,0.273347915,-0.121188715,0.433522592,2936.988643,0.171479642,0.069948612,0.603355236
32,2,4,134.0707337,1.25738356,11.32625974,2.612057341,615.8092385,0.561450557,2.775638885,1.704375244,1591.977991,0.275188745,0.063642554,0.77581899,2781.107471,0.165408663,0.920241722,0.941147505
33,1,1,126.1863409,1.432320687,12.98559312,2.811362692,577.2077277,0.656812812,4.008741009,2.165363588,1696.26447,0.282070965,0.141707763,0.618963993,2716.225344,0.176758438,1.614484642,1.47906125
33,1,2,121.8992633,1.005946116,13.04962336,2.284509726,600.7952086,0.594508757,4.028939726,2.105755013,1713.452021,0.288077478,-0.098054478,0.450518166,2703.394395,0.179429604,1.761157933,1.407422064
33,1,3,132.7865139,1.353865672,11.23642818,3.055919714,593.5736264,0.490625505,6.308131156,2.381502676,1630.16012,0.261048485,0.796461606,0.92225929,2642.555639,0.154804111,4.775574308,2.067412124
33,1,4,125.8415984,1.403291489,14.10900524,3.424629179,579.94005,0.498843028,5.905811684,2.246222013,1651.990589,0.247759789,0.284437721,0.78133226,2701.598422,0.148410764,4.500654211,1.937149233
33,2,1,131.3811366,1.50079341,14.26142619,3.052299156,612.8436762,0.579203137,3.736285191,1.996362042,1682.400533,0.277323539,0.166204107,0.67520448,2664.004992,0.179300787,1.822539156,1.538211915
33,2,2,135.1206354,1.285685283,12.4041675,2.815751365,620.4152728,0.565839871,3.80146579,1.977264816,1712.83241,0.278784034,0.121901232,0.564338778,2754.471289,0.172926816,1.814381871,1.345486442
33,2,3,132.9467493,1.271877007,10.9645001,2.97673651,638.0371762,0.555599569,3.700979646,1.958316524,1679.044816,0.27459425,0.169381331,0.78266319,2645.564241,0.176811253,2.490659084,1.719198438
33,2,4,124.2476398,1.409093978,15.03418335,3.395638948,639.6616912,0.558218336,2.627940354,1.703344953,1670.104498,0.291976134,0.004679131,0.871104396,2719.23314,0.191113719,1.772508317,1.581165479
34,1,1,110.9391369,0.8264584,12.15136679,1.429714797,647.7816016,0.551157521,3.464173729,1.844011473,1642.139056,0.298603485,0.23138852,0.761648189,2692.269683,0.179955347,0.700477618,1.239120036
34,1,2,116.8491091,0.905112922,-0.15554355,0.122071779,618.2276977,0.499358701,4.829620207,1.991508934,1643.436052,0.279571939,0.543510098,0.701046471,2691.64078,0.142683906,3.758888497,1.871657862
34,1,3,107.3949,0.859699719,8.379786925,0.906353106,665.2744195,0.499789713,4.036202089,1.844897108,1640.116837,0.302920526,0.060125785,0.704529799,2724.842841,0.171018989,1.337532161,1.426266366
34,1,4,128.3584578,1.568178048,15.81502811,3.103226684,580.9785052,0.428594477,10.68382637,2.699399164,1545.584563,0.251993523,0.698590151,0.943683796,2632.27364,0.133595197,5.117328255,2.037780301
34,2,1,113.0310969,0.912983518,9.761735129,1.39872221,618.9228059,0.553165618,4.592239992,2.119087948,1598.417042,0.294904107,0.493007064,0.795155047,2660.552012,0.165031828,1.603945653,1.32271773
34,2,2,124.3291757,0.968390185,7.320798174,1.341079518,609.5623239,0.518061227,4.177814483,1.92299437,1603.661553,0.285542731,0.479967282,0.789508014,2684.75766,0.148455421,3.070236457,1.68314606
